status,year,country,region,borrowerCode,borrowerType,borrowerNotGouv,financier,financeType,group,reportedValue,reportedUnit,cleanUSD,interestRate,liborRate,repayment,grace,term,purpose
Completed,2009,Zambia,EA,2.0,AfrStateCom,Zambia Electricity Supply Corporation Limited (ZESCO) (SOE),"China Nonferrous Metal Mining (Group) Co., Ltd. (CNMC) Industrial Zone Development",SC,1.0,28,USD,11,0,,,,15,Chambishi East 330KV/66KV Substation
Completed,2010,Zambia,EA,,,Government,Eximbank,PEBC,1.0,366,USD,366,,,,5.0,20,Military Residential Housing Unit (MOD) Project - 4527 units in 3 Provinces
Completed,2010,Zambia,EA,,,Government,Eximbank,Loan,1.0,105,USD,105,,,,,,"Military Equipment for the ""Transport (Disaster Management)” Project"
Completed,2010,Zambia,EA,,,Government,Eximbank,CL,1.0,86,USD,86,,,10.0,10.0,20,Lusaka National Stadium
Completed,2010,Zambia,EA,,,Government,Eximbank,Loan,1.0,47,USD,47,,,,,,Mobile Hospital Project
Completed,2010,Zambia,EA,,,Government,CIDCA,ZIL,1.0,39,USD,39,0,,,,,TAZARA 14th Protocol - Engine and Wagon Purchase
Completed,2010,Zambia,EA,,,Government,Eximbank,CL,1.0,8,USD,8,,,,,,Independence Stadium Western Grandstand Rehabilitation
Completed,2011,Zambia,EA,2.0,AfrStateCom,Zambia Electricity Supply Corporation Limited (ZESCO) (SOE),BoC,CommL,1.0,48,USD,48,,LIBOR+3%,8.0,2.0,10,Optic Fibre Cable Phase II
Completed,2011,Zambia,EA,,,Government,Eximbank,PEBC,1.0,244,USD,244,,,,,,"Mongu-Tapo Section, Mongu Kalabo Road, 34km "
Completed,2011,Zambia,EA,2.0,AfrStateCom,Zambia Electricity Supply Corporation Limited (ZESCO) (SOE),ICBC,EBC,1.0,285,USD,285,,LIBOR+2.5%,10.0,5.0,15,"685km, Pensulo to Kasama and Pensulo to Chipata Transmission Lines, 330 kV"
Completed,2012,Zambia,EA,,,Government,CIDCA,ZIL,1.0,43,USD,43,0,,,,,TAZARA 15th Protocol - Purchase of Locomotives
Completed,2012,Zambia,EA,,,Government,China National Aero-Technology Import and Export Corporation (CATIC),SC,1.0,67,USD,67,,,,,,Purchase of 8 Hongdu K-8P Fighter Jet Trainers
Implementation,2013,Zambia,EA,,,Government,Eximbank,Loan,1.0,183,USD,183,,,,,,Lusiwasi Hydropower Expansion Project & Lunzua Hydropower Rehabilitation Project 86MW
Completed,2013,Zambia,EA,,,Government,CDB,Loan,1.0,176,USD,176,,,,,,"Mansa to Luwingu Road, 175km"
Completed,2013,Zambia,EA,,,Government,Eximbank,CL,1.0,196,USD,196,,,,,,"Mbala to Nakonde Road, 172km "
Completed,2013,Zambia,EA,,,Government,Eximbank,EBC,1.0,296,USD,296,,,,,,"Lusaka Urban Road (L400) Upgrade, 400km Phase I "
Completed,2014,Zambia,EA,,,Government,Eximbank,CL,1.0,45,USD,45,2,,13.0,7.0,20,"120km Kariba North - Kafue West Transmission Line, 330kV"
Implementation,2014,Zambia,EA,,,Government,Eximbank,CL,1.0,360,USD,360,2,,10.0,5.0,15,Lusaka International Airport (Kenneth Kaunda International Airport) Expansion
Completed,2014,Zambia,EA,,,Government,Zhongxing Telecommunication Equipment Corporation (ZTE),SC,1.0,103,USD,103,,,,,,ZTE Take-over of Libya Lap Green's loans to Zamtel
Completed,2015,Zambia,EA,,,Government,Eximbank,Loan,1.0,66,USD,66,,,,,,Smart Zambia National ICT Development Project Phase I
Signed,2015,Zambia,EA,,,Government,CIDCA,ZIL,1.0,22,USD,22,0,,,,,TAZARA
Implementation,2015,Zambia,EA,3.0,AfrStateBanks,Development Bank of Zambia (DBZ),CDB,CommL,1.0,30,USD,30,5.5,,,,,SMEs
Completed,2015,Zambia,EA,,,Government,Eximbank,PEBC,1.0,232,USD,232,,,20.0,5.0,25,Digital Migration Phase II and III - Eximbank Portion
Implementation,2015,Zambia,EA,,,Government,Poly Technologies Inc.,SC,1.0,164,USD,164,,,,,,"Security Equipment for Police, the Immigration Department, Prisons and the Drug Enforcement Commission"
Completed,2015,Zambia,EA,,,Government,Aviation Industry Corporation of China (AVIC),SC,1.0,50,USD,50,,,,,,"Earth-moving Machinery for Road Repairs/Contruction Purchase, Phase II"
Completed,2015,Zambia,EA,,,Government,China National Aero-Technology Import and Export Corporation (CATIC),SC,1.0,211,USD,211,,,,,,Purchase of 6 Hongdu L-15 Trainer Jets
Completed,2015,Zambia,EA,2.0,AfrStateCom,Zambia Electricity Supply Corporation Limited (ZESCO) (SOE),Sinohydro Ltd.,SC,1.0,10,USD,10,7,,,,2,Musonda Falls upgrade bridge loan 1
Completed,2016,Zambia,EA,,,Government,CDB,CommL,1.0,30,USD,30,,LIBOR 6M + 4.5%,7.0,3.0,10,"Mansa to Luwingu Road, 175km Additional Loan"
Completed,2016,Zambia,EA,,,Government,ICBC,CommL,1.0,275,USD,275,,,,,,Police and Security Force Housing - 2350 Units
Implementation,2016,Zambia,EA,,,Government,Eximbank,PEBC,1.0,338,USD,338,,,,,,"Ndola International Airport Phase I, Greenfield Project"
Implementation,2016,Zambia,EA,,,Government,CDB,Loan,1.0,179,USD,179,,,,,,Public Security Network III
Completed,2016,Zambia,EA,,,Government,CDB,CommL,1.0,170,USD,170,,LIBOR + 3.5%,,,12,Solar-powered Milling Plant
Implementation,2016,Zambia,EA,,,Government,Eximbank,Loan,1.0,128,USD,128,,,,,,Lusaka-Kafue Bulk Water Supply
Completed,2016,Zambia,EA,,,Government,Eximbank,Loan,1.0,313,USD,313,,,,,,Lusaka Urban Road Rehabilitation Phase II (L400 Phase II)
Completed,2016,Zambia,EA,,,Government,ICBC,CommL,1.0,136,USD,136,,,,,,Chinsali General Hospital Project
Implementation,2016,Zambia,EA,,,Government,ICBC,CommL,1.0,170,USD,170,,,,,,Nkana Water and Sanitation
Implementation,2016,Zambia,EA,,,Government,Poly Technologies Inc.,SC,1.0,50,USD,50,,,,,,"Ndola City Roads Construction and Upgrade, 42.9km "
Implementation,2016,Zambia,EA,,,Government,BoC,CommL,1.0,332,USD,332,,,,,15,Kafulafuta Reservoir Dam Water Supply Project
Completed,2016,Zambia,EA,2.0,AfrStateCom,Zambia Electricity Supply Corporation Limited (ZESCO) (SOE),Sinohydro Ltd.,SC,1.0,29,USD,29,7,,,,,"Musonda Falls Upgrade Bridge, Loan 2"
Implementation,2016,Zambia,EA,2.0,AfrStateCom,Zambia Electricity Supply Corporation Limited (ZESCO) (SOE),ICBC,CommL,1.0,30,USD,30,,LIBOR + 3.35%,12.0,3.0,18,Mpika Power Supply
Implementation,2017,Zambia,EA,2.0,AfrStateCom,"Kafue Gorge Lower Power Development (KGL) (SPV, Zambia 100%)","MixedCN: Export-Import Bank of China (Eximbank), Industrial and Commercial Bank of China Ltd. (ICBC)",Loan,1.0,1530,USD,1530,,,,,,"Kafue Gorge Lower Hydropower Project, 750MW "
Implementation,2017,Zambia,EA,,,Government,Eximbank,Loan,1.0,281,USD,281,,,,,,Communication Towers Project Phase II (Smart Zambia/Zambia ICT Project Phase II)
Implementation,2017,Zambia,EA,2.0,AfrStateCom,Zambia Electricity Supply Corporation Limited (ZESCO) (SOE),Eximbank,PEBC,1.0,114,USD,114,,LIBOR + 3%,12.0,3.0,15,"300km Kabwe - Pensulo Second Transmission Line, 330kV "
Completed,2017,Zambia,EA,2.0,AfrStateCom,Zambia Electricity Supply Corporation Limited (ZESCO) (SOE),ICBC,CommL,1.0,35,USD,35,,LIBOR + 3.35%,12.0,3.0,15,"Luapula, Musonda Falls Hydropower Plant Rehabilitation and Upgrading, 10MW"
Implementation,2017,Zambia,EA,2.0,AfrStateCom,Zambia Electricity Supply Corporation Limited (ZESCO) (SOE),ICBC,CommL,1.0,37,USD,37,,LIBOR + 3.35%,12.0,3.0,15,Connection of Lundazi and Chama to the National Grid
Completed,2017,Zambia,EA,,AfrGov,Government,StarTimes Group (StarTimes),SC,1.0,41,USD,41,,,,,,Digital Migration Phase II and III - StarTimes Portion
Implementation,2017,Zambia,EA,,AfrGov,Government,ICBC,CommL,1.0,60,USD,60,,,,,,"Ndola International Airport, 15%"
Implementation,2018,Zambia,EA,,,Government,Eximbank,Loan,1.0,197,USD,197,,,,,,"Kitwe, Chingola, and Mufulira, Copperbelt Province Urban Road Lot 1, 152km"
Implementation,2018,Zambia,EA,,,Government,Eximbank,Loan,1.0,205,USD,205,,,,,,"Lusaka Urban Roads (L400) Upgrade, 400km, Phase III, Eximbank part"
Implementation,2018,Zambia,EA,,,Government,BoC,CommL,1.0,36,USD,36,,,,,,"Lusaka Urban Road (L400) Upgrade, 400km, Phase III, BoC part"
Signed,2018,Zambia,EA,,AfrGov,Government,Eximbank,Loan,1.0,171,USD,171,,,,,,Defense Project
Signed,2018,Zambia,EA,,AfrGov,Government,Eximbank,Loan,1.0,30,USD,30,,,,,,Defense Project
Implementation,2018,Zambia,EA,,AfrGov,Government,Eximbank,Loan,1.0,121,USD,121,,,,,,"Kawambwa to Mporokoso (D019) Road Upgrade, 122km"
Signed,2018,Zambia,EA,,AfrGov,Government,ICBC,CommL,1.0,210,USD,210,,,,,,Defense Project
Signed,2018,Zambia,EA,,AfrGov,Government,ICBC,CommL,1.0,191,USD,191,,,,,,FTJ Chiluba University Construction in Mansa
Signed,2019,Zambia,EA,,AfrGov,Government,BoC,CommL,1.0,30,USD,30,,,,,,Defense Project
Implementation,2019,Zambia,EA,,AfrGov,Government,"Other CN Financing: Jiangxi Bank Co., Ltd.",Loan,1.0,187,USD,187,,,,,,Chalala Barracks
Signed,2001,Zambia,EA,,,Government,Eximbank,CL,1.0,100,CNY,12,,,,,,Unknow purpose Concessional Loan
Signed,2001,Zambia,EA,,,Government,CIDCA,ZIL,1.0,50,CNY,6,0,,,,,Special Train Loan - TAZARA
Signed,2002,Zambia,EA,,,Government,CIDCA,ZIL,1.0,50,CNY,6,0,,,,,Special Train Loan - TAZARA
Signed,2004,Zambia,EA,,,Government,CIDCA,ZIL,1.0,90,CNY,11,0,,,,,TAZARA
Signed,2006,Zambia,EA,,,Government,CIDCA,ZIL,1.0,100,CNY,13,0,,,,,TAZARA
Completed,2007,Zambia,EA,,,Government,CIDCA,ZIL,1.0,150,CNY,21,0,,,,,Agreement on Economic and technical Cooperation
Signed,2019,Zambia,EA,,,Government,AVIC International Project Engineering Company,SC,1.0,24,USD,24,,,,,,"Rehabilitating and maintaining approximately 7,000km of (4,000km – Phase I and 3,000km – Phase II) feeder roads - Phase I"
Implementation,2018,Zambia,EA,2.0,AfrStateCom,Zambia Electricity Supply Corporation Limited (ZESCO) (SOE),China Machinery Engineering Corporation,SC,1.0,15,USD,15,6,,,,,"Lusiwasi Upper Hydropower, 15MW - Bridging Finance"
Implementation,2018,Zambia,EA,2.0,AfrStateCom,Zambia Electricity Supply Corporation Limited (ZESCO) (SOE),China Jiangxi Corporation for International Economic and Technical Cooperation (CJIC),SC,1.0,17,USD,17,10,,1.33,0.0,1.33,"Kabwe - Pensulo Second Transmission Line, 330kV - Bridging Finance"
Signed,2000,Zimbabwe,EA,,,Government,Eximbank,CL,1.0,62,CNY,7,3,,,5.0,15,Unknown (equipment)
Signed,2005,Zimbabwe,EA,,,Government,China National Aero-Technology Import and Export Corporation (CATIC),SC,1.0,12,USD,12,,,,,,MA60 Cargo Plane
Completed,2006,Zimbabwe,EA,,,Government,China National Aero-Technology Import and Export Corporation (CATIC),SC,1.0,150,USD,150,,,,,,Purchase of 12 K-8 Jet Trainer Aircraft
Completed,2006,Zimbabwe,EA,,,Government,Eximbank,EBC,1.0,200,USD,200,,,,,,"Agricultural Equipment, Pesticides, Fertilizer, etc."
Completed,2006,Zimbabwe,EA,,,Government,Eximbank,CL,1.0,200,CNY,26,,,,,,Agricultural Machinery Phase I
Completed,2010,Zimbabwe,EA,2.0,AfrStateCom,NetOne Cellular Private Limited (NetOne) (SOE),Eximbank,CL,1.0,315,CNY,48,,,,5.0,,NetOne Telecom Network Expansion Phase I
Completed,2011,Zimbabwe,EA,,,Government,Eximbank,CL,1.0,675,CNY,107,2,,,7.0,20,National Defense College in Harare
Implementation,2012,Zimbabwe,EA,,,Government,Eximbank,Loan,1.0,144,USD,144,,LIBOR+3,,4.0,9,Harare City Water Reticulation
Completed,2012,Zimbabwe,EA,,,Government,Eximbank,CL,1.0,1025,CNY,164,2,,,,,Victoria Falls Airport Renovation
Completed,2012,Zimbabwe,EA,,,Government,Eximbank,CL,1.0,90,USD,90,2,,,5.0,20,Medical Equipment/Medicine
Completed,2013,Zimbabwe,EA,,,Government,Eximbank,CL,1.0,160,USD,160,,,,,,"Kariba South Bank Hydropower Extension 300MW (CL portion, total 320mn)"
Completed,2014,Zimbabwe,EA,2.0,AfrStateCom,NetOne Cellular Private Limited (NetOne) (SOE),Eximbank,Loan,1.0,1360,CNY,219,2,,,5.0,20,NetOne Telecom Network Expansion Phase II
Signed,2015,Zimbabwe,EA,,,Government,CIDCA,ZIL,1.0,150,CNY,23,0,,,,,Economic and Technical Cooperation Agreement
Completed,2003,Zimbabwe,EA,2.0,AfrStateCom,Zimbabwe Electricity Supply Authority Holding Ltd.- Rural Electrification Agency (ZESA REA) (SOE),China National Aero-Technology Import and Export Corporation (CATIC),SC,1.0,22,USD,22,,,,,,"Transformers, Cables, Switch Gears "
Completed,2004,Zimbabwe,EA,2.0,AfrStateCom,Zimbabwe Electricity Supply Authority Holding Ltd.- Rural Electrification Agency (ZESA REA) (SOE),China National Aero-Technology Import and Export Corporation (CATIC),SC,1.0,40,USD,40,,,,,,Transmission Transformers
Signed,2013,Zimbabwe,EA,,,Government,CIDCA,ZIL,1.0,16,USD,16,0,,,,,"Development in Mining, Water and Other Sectors"
Signed,2013,Zimbabwe,EA,,,Government,CIDCA,ZIL,1.0,60,CNY,10,0,,,,,Road Equipment for Rural District Councils Purchase
Signed,2011,Zimbabwe,EA,,,Government,CIDCA,ZIL,1.0,8,USD,8,0,,,,,Unknown
Signed,2008,Zimbabwe,EA,,,Government,CIDCA,ZIL,1.0,3,USD,3,0,,,,,"Loan for ""Critical Areas that Need Funds"""
Signed,2010,Zimbabwe,EA,,,Government,CIDCA,ZIL,1.0,2,USD,2,0,,,,,"Mahusekwa, Hospital and Supply of Medical Drugs"
Signed,2008,Zimbabwe,EA,2.0,AfrStateCom,Zimbabwe United Passenger Company (ZUPCO) (SOE),Kimberley (Chinese Private Company),SC,1.0,18,USD,18,,,,,,Purchase of 50 Buses
Implementation,2016,Zimbabwe,EA,,,Government,Eximbank,PEBC,1.0,998,USD,998,2,,13.0,7.0,20,Hwange Coal Power Station Expansion 600MW Phase III - Units 7&8
Completed,2015,Zimbabwe,EA,,,Government,Eximbank,CommL,1.0,99,USD,99,5,,,,,TelOne Backbone Optic Fibre Network and the Core and Access Network Modernisation Project
Signed,2017,Zimbabwe,EA,2.0,AfrStateCom,Zimbabwe Mining Development Corporation (ZMDC) (SOE),Xuzhou Construction Machinery Group (XCMG),SC,1.0,5,USD,5,,,,,,Equipment for Artisanal Miners Disbursement 1
Signed,2018,Zimbabwe,EA,2.0,AfrStateCom,Zimbabwe Mining Development Corporation (ZMDC) (SOE),Xuzhou Construction Machinery Group (XCMG),SC,1.0,5,USD,5,,,,,,Equipment for Artisanal Miners Disbursement 2
Signed,2019,Zimbabwe,EA,,,Government,Eximbank,CL,1.0,71,USD,71,2,,15.0,5.0,20,NetOne Telecom Network Expansion Phase III
Completed,2013,Zimbabwe,EA,,,Government,Eximbank,PEBC,1.0,160,USD,160,,,,,,"Kariba South Bank Hydropower Extension 2x150MW(300MW) (PEBC portion, total 320mn)"
Implementation,2018,Zimbabwe,EA,,,Government,Eximbank,CL,1.0,1045,CNY,152,2,,,7.0,20,Harare Robert Gabriel Mugabe International Airport Upgrade
Signed,2015,Zimbabwe,EA,,,Government,CIDCA,ZIL,1.0,33,CNY,5,,,,,,"Supercomputer Center, University of Zimbabwe"
Signed,2002,Algeria,NA,,,Government,CIDCA,ZIL,1.0,3,USD,3,0,,,,,Economic Cooperation Loan
Signed,2002,Algeria,NA,,,Government,CIDCA,ZIL,1.0,6,USD,6,0,,,,25,Economic and Technical Agreement
Signed,2002,Egypt,NA,,,Government,CIDCA,ZIL,1.0,100,CNY,12,0,,,,,Unknown
Completed,2004,Egypt,NA,,,Government,CIDCA,ZIL,1.0,250,CNY,30,0,,,,,Unknown
Signed,2005,Egypt,NA,,,Government,Eximbank,CL,1.0,16,USD,16,2,,20.0,5.0,,Refurbishing of a Polyester Factory owned by Egypt Cotton Holdings Company
Completed,2006,Egypt,NA,,,Government,Eximbank,CL,1.0,476,CNY,61,2,,,,,Cairo International Convention Center
Completed,2012,Egypt,NA,3.0,AfrStateBanks,National Bank of Egypt (NBE) (SOE),CDB,CommL,1.0,200,USD,200,,Libor+3.75,,3.0,8,SMEs
Completed,2015,Egypt,NA,3.0,AfrStateBanks,National Bank of Egypt (NBE) (SOE),CDB,CL,1.0,100,USD,100,,,,,,SMEs
Signed,2002,Egypt,NA,,,Government,CIDCA,ZIL,1.0,100,CNY,12,0,,,,,Unknown
Completed,2016,Egypt,NA,3.0,AfrStateBanks,Central Bank of Egypt (CBE) (SOE),CDB,CommL,1.0,900,USD,900,,,8.0,3.0,11,Bolster foreign exchange reserves
Completed,2016,Egypt,NA,3.0,AfrStateBanks,National Bank of Egypt (NBE) (SOE),CDB,CommL,1.0,700,USD,700,,,8.0,3.0,11,Interbank Loan
Completed,2016,Egypt,NA,3.0,AfrStateBanks,Banque Misr (SOE),CDB,CommL,1.0,100,USD,100,,,3.0,2.0,5,SMEs
Implementation,2019,Egypt,NA,,,Government,Eximbank,Loan,1.0,739,USD,739,1.8,,,,,"Cairo-10th of Ramadan-New Administrative Capital Light Rail, 68km (First Loan, total $1.2 billion)"
Completed,2017,Egypt,NA,2.0,AfrStateCom,Egyptian Electricity Transmission Company (EETC) (SOE),"MixedCN: China Eximbank, CDB and ICBC",Loan,1.0,690,USD,690,,,,,,500kV Transmission Line Project 1210km
Completed,2017,Egypt,NA,3.0,AfrStateBanks,Banque Misr (SOE),CDB,Loan,1.0,500,USD,500,,,,,8,Interbank Loan
Implementation,2018,Egypt,NA,6.0,JV,"Telecom Egypt Company S.A.E. (Egypt 80%, Free Float 20%)","Huawei Technologies Co., Ltd.",SC,1.0,200,USD,200,,,,,,Rollout of 4G network and transmission system
Implementation,2018,Egypt,NA,3.0,AfrStateBanks,National Bank of Egypt (NBE) (SOE),CDB,Loan,1.0,600,USD,600,,,,,,Interbank Loan
Implementation,2019,Egypt,NA,,,Government,Eximbank,Loan,1.0,461,USD,461,2,,10.0,5.0,15,"Cairo-10th of Ramadan-New Administrative Capital Light Rail, 68km (Second Loan, total $1.2 billion)"
Signed,2002,Morocco,NA,,,Government,Eximbank,CL,1.0,50,CNY,6,,,,,,"Ifrane, Chefchaouen and Al-Hoceima irrigation dam projects, Eximbank tranche, total 6 million "
Signed,2002,Morocco,NA,,,Government,CIDCA,ZIL,1.0,5,CNY,1,0,,,,,Geo-chemical map of Goulmim-Asmara
Signed,2001,Morocco,NA,,,Government,Eximbank,Loan,1.0,13,USD,13,,,,,,6 Health Clinics
Completed,2014,Morocco,NA,,,Government,Eximbank,CL,1.0,305,USD,305,,,,,,"Jerada Coal Power Plant (1X350MW=350MW), Eximbank loan, 305 million"
Completed,2011,Morocco,NA,,,Government,Eximbank,CL,1.0,248,USD,248,,,,,,"Berrechid–Ben Ahmed Highway project (Section 1 of Berrechid–Beni Mellal), 38.6km"
Signed,2000,Morocco,NA,,,Government,CIDCA,ZIL,1.0,3,USD,3,0,,,,,Unknown
Signed,2003,Morocco,NA,,,Government,CIDCA,ZIL,1.0,5,USD,5,0,,,,,Unknown
Completed,2018,Morocco,NA,,,Government,ICBC,CommL,1.0,150,USD,150,,,,,,Noor Ouarzazate Solar Power Plant Phase II 200MW
Signed,2008,Morocco,NA,,,Government,Eximbank,EBC,1.0,515,USD,515,,,,,,Equipment purchase
Completed,2001,Sudan,NA,2.0,AfrStateCom,Sudan National Electricity Corporation (NEC) (SOE),"Harbin Electric Company, Ltd.",SC,1.0,128,USD,128,,,,,,El-Jaili (Garri/Qarre) Gas Power Station Phase I 212MW
Completed,2002,Sudan,NA,,,Government,Eximbank,Loan,1.0,39,USD,39,5,,,,4,Khartoum State Electricity - equipment and spare parts
Signed,2003,Sudan,NA,,,Government,Eximbank,Loan,1.0,12,USD,12,3,,,5.0,15,Khartoum State Electricity
Completed,2003,Sudan,NA,,,Government,Eximbank,EBC,1.0,608,USD,608,,,,,,"Merowe Hydropower Project 1,250MW"
Completed,2003,Sudan,NA,,,Government,CN Gov,Loan,1.0,41,USD,41,,,,,,Aircraft Parts
Completed,2003,Sudan,NA,,,Government,CN Gov,Loan,1.0,106,USD,106,,,,,,Military Equipment
Signed,2003,Sudan,NA,,,Government,CN Gov,Loan,1.0,10,USD,10,3.5,,,,4,Water equipment from Bushan Company
Signed,2003,Sudan,NA,,,Government,Eximbank,CL,1.0,4,USD,4,,,,,,International Conference Hall
Signed,2004,Sudan,NA,,,Government,CN Gov,Loan,1.0,11,USD,11,3,,,,1.5,Water equipments
Implementation,2005,Sudan,NA,,,Government,Eximbank,Loan,1.0,33,USD,33,4,,6.0,2.0,8,El-Fashir Water Supply System Project
Signed,2005,Sudan,NA,,,Government,China Machinery Engineering Corporation (CMEC),SC,1.0,22,USD,22,4,,,2.0,6,Grain Depot
Signed,2005,Sudan,NA,,,Government,Eximbank,Loan,1.0,13,USD,13,4,,6.0,2.0,8,Engineering Equipment (Camco Co.)
Signed,2005,Sudan,NA,,,Government,Eximbank,Loan,1.0,11,USD,11,4,,6.0,2.0,8,Drilling of 150 wells (Tanjin Co.)
Signed,2005,Sudan,NA,,,Government,Eximbank,Loan,1.0,10,USD,10,4,,5.0,1.5,6.5,Irrigation Equipment
Signed,2005,Sudan,NA,,,Government,Eximbank,Loan,1.0,7,USD,7,4,,6.0,2.0,8,Rehabilitation of Cotton Ginning Factories
Signed,2005,Sudan,NA,,,Government,Eximbank,Loan,1.0,6,USD,6,3,,5.0,2.0,7,Electric generators (CNEEN Co.)
Signed,2005,Sudan,NA,,,Government,Eximbank,Loan,1.0,4,USD,4,4,,8.0,1.0,9,Drilling of 50 wells in Northern Kordofan (Tianjin Co.)
Signed,2005,Sudan,NA,,,Government,CN Gov,Loan,1.0,4,USD,4,,,,,10,Unknown
Implementation,2006,Sudan,NA,,,Government,China Machinery Engineering Corporation (CMEC),SC,1.0,81,USD,81,,,,,,Rabak-Obied Transmission Line 340km
Completed,2006,Sudan,NA,,,Government,Eximbank,Loan,1.0,34,USD,34,4,,,3.0,7,Dongla Water Supply Project
Completed,2006,Sudan,NA,,,Government,Eximbank,Loan,1.0,27,USD,27,4,,,3.0,7,Matama-Abu Hamed-El Daba Water Supply Project
Completed,2006,Sudan,NA,,,Government,Eximbank,Loan,1.0,29,USD,29,4,,,3.0,7,Wad Medani Water Treatment Plant
Completed,2006,Sudan,NA,,,Government,Eximbank,Loan,1.0,30,USD,30,4,,,3.0,7,Kosti Water Project
Signed,2006,Sudan,NA,,,Government,Eximbank,Loan,1.0,17,USD,17,4,,,2.0,2,Supply of Hdpe Pipes
Signed,2006,Sudan,NA,,,Government,Eximbank,Loan,1.0,5,USD,5,3.4,,,1.0,7,Solar Energy Project in Northern Kordofan (phase I?)
Signed,2007,Sudan,NA,,,Government,CN Gov,,1.0,7,USD,7,5,,,,3.5,Solar Energy Project in Northern Kordofan (phase II?)
Completed,2008,Sudan,NA,,,Government,Eximbank,Loan,1.0,51,USD,51,,,,,,"Nyala Water Supply - water pipes, water spare parts, water tanks, and unspecified project costs"
Signed,2004,Sudan,NA,,,Government,Eximbank,Loan,1.0,4,USD,4,,,,,10,Unknown
Implementation,2005,Sudan,NA,,,Government,Eximbank,Loan,1.0,67,USD,67,4,,6.0,2.0,8,Gedarif Water Supply System Project
Completed,2008,Sudan,NA,,,Government,China International Water & Electric Corporation (CWE),SC,1.0,81,USD,81,,,,,,Kehaila East Agricultural Scheme - Merowe Resettlement
Implementation,2009,Sudan,NA,,,Government,China National Machinery Industry Corporation (Sinomach),SC,1.0,463,USD,463,4,,,4.0,10,Port Sudan Water Project
Signed,2010,Sudan,NA,,,Government,CN Gov,Loan,1.0,10,USD,10,2,,,,15,IT system for education and administration
Signed,2011,Sudan,NA,,,Government,CIDCA,ZIL,1.0,5,USD,5,0,,,,,Economic-Technical Projects / Atbara steel bridge
Completed,2012,Sudan,NA,,,Government,CIDCA,ZIL,1.0,180,CNY,29,0,,,,,Economic and Technical Cooperation Projects / Renovation of Friendship Hall in Khartom
Completed,2011,Sudan,NA,,,Government,CN Gov,Loan,1.0,104,USD,104,,,,,,Upper Atbara Hydropower Project - 135 MW
Completed,2004,Sudan,NA,2.0,AfrStateCom,Sudan National Electricity Corporation (NEC) (SOE),"Harbin Electric Company, Ltd.",SC,1.0,82,USD,82,,,,,,El Jaili (Garri) Power Plant Phase II
Completed,2004,Sudan,NA,2.0,AfrStateCom,Sudan National Electricity Corporation (NEC) (SOE),China Machinery Engineering Corporation (CMEC),SC,1.0,129,USD,129,,,,,,El Jaili (Garri) Power Plant Phase IV 100MW
Implementation,2003,Sudan,NA,2.0,AfrStateCom,Sudan National Electricity Corporation (NEC) (SOE),"Tebian Electric Apparatus Co., Ltd. (TBEA)",SC,1.0,25,USD,25,6,,,,,El Gaili-Shendi-Atbara 220kV transmission line
Completed,2008,Sudan,NA,2.0,AfrStateCom,Sudan National Electricity Corporation (NEC) (SOE),"Tebian Electric Apparatus Co., Ltd. (TBEA)",SC,1.0,29,EUR,41,5,,,,,North Khartoum Electrical Substation and Other Substations/Transmission Lines
Completed,2005,Sudan,NA,2.0,AfrStateCom,Sudan National Electricity Corporation (NEC) (SOE),Eximbank,Loan,1.0,175,USD,175,3.7,,,3.0,9,North Khartoum Power Station/Martyr Dr. Mahmoud Sharif Bbhari phase III/Unit D power plant expansion
Signed,2006,Sudan,NA,2.0,AfrStateCom,Sudan National Electricity Corporation (NEC) (SOE),"China National Electric Engineering Co., Ltd. (CNEEC)",SC,1.0,8,USD,8,,,,,,SP-2 Diesel Generator Power Plant
Signed,2005,Sudan,NA,,,Government,CIDCA,ZIL,1.0,30,CNY,4,0,,,,,Mini diesel power generators
Completed,2009,Sudan,NA,,,Government,China Machinery Engineering Corporation (CMEC),SC,1.0,215,USD,215,,,,,,White Nile Electrification Project (AI-Duwaim/Ad Douiem Electricity Transmission Project)
Completed,2003,Sudan,NA,,,Government,Eximbank,Loan,1.0,381,USD,381,,,,,,Merowe Hydropower Project transmission lines and substations
Completed,2003,Sudan,NA,,,Government,CN Gov,Loan,1.0,38,USD,38,,,,,,New Amri Agricultural Scheme - Merowe Resettlement
Completed,2003,Sudan,NA,,,Government,CN Gov,Loan,1.0,35,USD,35,,,,,,El Mekabrab Agricultural Scheme - Merowe Resettlement
Signed,2004,Sudan,NA,,,Government,CN Gov,Loan,1.0,12,USD,12,,,,,,Rufaa Bridge/Sennar Bridge
Signed,2004,Sudan,NA,,,Government,CN Gov,Loan,1.0,9,USD,9,,,,,,El Dueim Bridge
Signed,2009,Sudan,NA,,,Government,CIDCA,ZIL,1.0,80,CNY,12,,,,,,Unknown
Signed,2008,Sudan,NA,,,Government,CIDCA,ZIL,1.0,100,CNY,15,0,,,,,Presidential Palace
Signed,2002,Sudan,NA,,,Government,CIDCA,ZIL,1.0,30,CNY,4,0,,,,,Unknown
Signed,2004,Sudan,NA,,,Government,CN Gov,Loan,1.0,60,CNY,7,,,,,,Unknown
Implementation,2009,Sudan,NA,,,Government,Eximbank,FA-sub,1.0,199,USD,199,3.5,,,,20,Al Rank-Malakal Road (Peace Road) 340 km
